"dia_ano","dias","otimista","casos_estimados","pessimista","x"
91,2020-03-31,26,30,34,28
92,2020-04-01,32,37,42,41
93,2020-04-02,39,45,51,47
94,2020-04-03,47,54,61,58
95,2020-04-04,57,65,73,64
96,2020-04-05,67,77,87,71
97,2020-04-06,78,90,102,89
98,2020-04-07,91,104,117,106
99,2020-04-08,103,118,133,NA
100,2020-04-09,116,133,150,NA
101,2020-04-10,129,148,167,NA
102,2020-04-11,142,163,184,NA
103,2020-04-12,154,177,200,NA
104,2020-04-13,165,189,213,NA
105,2020-04-14,175,201,227,NA
