"dia_ano","dias","otimista","casos_estimados","pessimista","x"
167,2020-06-15,166,196,226,203
168,2020-06-16,173,205,237,216
169,2020-06-17,181,214,247,224
170,2020-06-18,189,223,257,231
171,2020-06-19,197,233,269,239
172,2020-06-20,206,243,280,245
173,2020-06-21,215,254,293,251
174,2020-06-22,224,265,306,251
175,2020-06-23,234,277,320,250
176,2020-06-24,244,289,334,259
177,2020-06-25,255,302,349,271
178,2020-06-26,266,315,364,NA
179,2020-06-27,278,329,380,NA
180,2020-06-28,291,344,397,NA
181,2020-06-29,304,359,414,NA
182,2020-06-30,317,375,433,NA
183,2020-07-01,331,391,451,NA
184,2020-07-02,346,409,472,NA
185,2020-07-03,361,427,493,NA
186,2020-07-04,376,445,514,NA
187,2020-07-05,393,465,537,NA
