"dia_ano","dias","otimista","casos_estimados","pessimista","x"
197,2020-07-15,163,181,199,183
198,2020-07-16,171,190,209,191
199,2020-07-17,180,200,220,203
200,2020-07-18,189,210,231,216
201,2020-07-19,199,221,243,222
202,2020-07-20,210,233,256,228
203,2020-07-21,221,245,269,248
204,2020-07-22,233,258,283,257
205,2020-07-23,245,271,297,266
206,2020-07-24,257,285,313,281
207,2020-07-25,271,300,329,292
208,2020-07-26,285,316,347,NA
209,2020-07-27,300,332,364,NA
210,2020-07-28,316,350,384,NA
211,2020-07-29,332,368,404,NA
212,2020-07-30,349,387,425,NA
213,2020-07-31,367,407,447,NA
214,2020-08-01,386,428,470,NA
215,2020-08-02,407,451,495,NA
216,2020-08-03,428,474,520,NA
217,2020-08-04,450,499,548,NA
