"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
101,2020-04-10,437,545,653,604
102,2020-04-11,481,600,719,635
103,2020-04-12,530,661,792,673
104,2020-04-13,583,728,873,723
105,2020-04-14,643,802,961,759
106,2020-04-15,708,883,1058,807
107,2020-04-16,780,973,1166,951
108,2020-04-17,858,1071,1284,1059
109,2020-04-18,946,1180,1414,NA
110,2020-04-19,1042,1300,1558,NA
111,2020-04-20,1148,1432,1716,NA
112,2020-04-21,1264,1577,1890,NA
113,2020-04-22,1392,1737,2082,NA
114,2020-04-23,1533,1913,2293,NA
115,2020-04-24,1689,2107,2525,NA
