"dia_ano","dias","otimista","casos_estimados","pessimista","x"
183,2020-07-01,484,517,550,503
184,2020-07-02,507,542,577,545
185,2020-07-03,532,569,606,586
186,2020-07-04,558,596,634,611
187,2020-07-05,585,625,665,621
188,2020-07-06,614,656,698,654
189,2020-07-07,644,688,732,701
190,2020-07-08,676,722,768,733
191,2020-07-09,708,757,806,769
192,2020-07-10,743,794,845,807
193,2020-07-11,778,832,886,844
194,2020-07-12,817,873,929,NA
195,2020-07-13,857,916,975,NA
196,2020-07-14,898,960,1022,NA
197,2020-07-15,942,1007,1072,NA
198,2020-07-16,988,1056,1124,NA
199,2020-07-17,1037,1108,1179,NA
200,2020-07-18,1087,1162,1237,NA
201,2020-07-19,1140,1218,1296,NA
202,2020-07-20,1195,1277,1359,NA
203,2020-07-21,1254,1340,1426,NA
