"dia_ano","dias","otimista","casos_estimados","pessimista","x"
91,2020-03-31,6,8,10,8
92,2020-04-01,7,10,13,9
93,2020-04-02,10,13,16,10
94,2020-04-03,12,16,20,14
95,2020-04-04,16,21,26,21
96,2020-04-05,20,27,34,30
97,2020-04-06,26,35,44,34
98,2020-04-07,34,46,58,46
99,2020-04-08,44,59,74,NA
100,2020-04-09,56,76,96,NA
101,2020-04-10,72,98,124,NA
102,2020-04-11,94,127,160,NA
103,2020-04-12,121,164,207,NA
104,2020-04-13,156,212,268,NA
105,2020-04-14,202,273,344,NA
