"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
190,2020-07-08,27,36,45,755
191,2020-07-09,28,37,46,763
192,2020-07-10,29,38,47,771
193,2020-07-11,29,39,49,773
194,2020-07-12,30,40,50,777
195,2020-07-13,31,41,51,787
196,2020-07-14,32,42,52,791
197,2020-07-15,32,43,54,797
198,2020-07-16,33,44,55,806
199,2020-07-17,34,45,56,815
200,2020-07-18,35,46,57,821
201,2020-07-19,35,47,59,NA
202,2020-07-20,37,49,61,NA
203,2020-07-21,38,50,62,NA
204,2020-07-22,38,51,64,NA
205,2020-07-23,40,53,66,NA
206,2020-07-24,41,54,67,NA
207,2020-07-25,41,55,69,NA
208,2020-07-26,43,57,71,NA
209,2020-07-27,44,58,72,NA
210,2020-07-28,45,60,75,NA
