"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,9195,912,5054,6013,4095,103
2020-03-03,10180,1106,5643,6714,4572,125
2020-03-04,11271,1342,6306,7503,5109,159
2020-03-05,12479,1627,7053,8391,5715,233
2020-03-06,13816,1974,7895,9393,6397,338
2020-03-07,15297,2393,8845,10523,7167,433
2020-03-08,16936,2902,9919,11801,8037,554
2020-03-09,18751,3518,11134,13247,9021,754
2020-03-10,20760,4264,12512,14886,10138,1025
2020-03-11,22985,5167,14076,16747,11405,1312
2020-03-12,25448,6260,15854,18862,12846,1663
2020-03-13,28175,7582,17878,21270,14486,2174
2020-03-14,31195,9178,20186,24016,16356,2951
2020-03-15,34538,11106,22822,27152,18492,3774
2020-03-16,38239,13431,25835,30737,20933,4661
2020-03-17,42336,16231,29284,34840,23728,6427
2020-03-18,46873,19599,33236,39542,26930,9415
2020-03-19,51896,23641,37768,44934,30602,14250
2020-03-20,57458,28483,42970,51123,34817,19624
2020-03-21,63615,34267,48941,58227,39655,26747
2020-03-22,70432,41154,55793,66379,45207,35206
2020-03-23,77980,49324,63652,75729,51575,46442
2020-03-24,86336,58973,72654,86439,58869,55231
2020-03-25,95588,70309,82948,98687,67209,69194
2020-03-26,105831,83544,94688,112654,76722,85991
2020-03-27,117172,98884,108028,128525,87531,104686
2020-03-28,129729,116517,123123,146484,99762,124665
2020-03-29,143631,136590,140110,166695,113525,143025
2020-03-30,159022,159192,159107,189296,128918,164620
2020-03-31,176063,184331,180197,214388,146006,189618
2020-04-01,194931,211909,203420,242017,164823,216721
2020-04-02,215820,241714,228767,272174,185360,245540
2020-04-03,238947,273406,256176,304783,207569,277965
2020-04-04,264553,306529,285541,339720,231362,312237
2020-04-05,292903,340529,316716,376810,256622,337635
2020-04-06,324291,374790,349540,415862,283218,368196
2020-04-07,359043,408677,383860,456694,311026,398809
2020-04-08,397518,441582,419550,499156,339944,432132
2020-04-09,440117,472967,456542,543167,369917,466033
2020-04-10,487281,502395,494838,588729,400947,501560
2020-04-11,539498,529550,534524,635945,433103,529951
2020-04-12,597312,554239,575776,685024,466528,557571
2020-04-13,661321,576386,618854,736276,501432,586941
2020-04-14,732189,596014,664102,790109,538095,NA
2020-04-15,810652,613224,711938,847022,576854,NA
2020-04-16,897522,628174,762848,907592,618104,NA
2020-04-17,993702,641053,817378,972468,662288,NA
2020-04-18,1100189,652072,876130,1042368,709892,NA
2020-04-19,1218087,661442,939764,1118076,761452,NA
2020-04-20,1348619,669369,1008994,1200442,817546,NA
