"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
184,2020-07-02,0,1,2,74
185,2020-07-03,0,1,2,75
186,2020-07-04,0,1,2,76
187,2020-07-05,0,2,4,76
188,2020-07-06,0,2,4,77
189,2020-07-07,0,2,4,77
190,2020-07-08,0,3,6,80
191,2020-07-09,0,3,6,82
192,2020-07-10,0,3,6,82
193,2020-07-11,1,4,7,85
194,2020-07-12,1,4,7,87
195,2020-07-13,1,5,9,NA
196,2020-07-14,1,6,11,NA
197,2020-07-15,1,7,13,NA
198,2020-07-16,1,8,15,NA
199,2020-07-17,1,9,17,NA
200,2020-07-18,1,10,19,NA
201,2020-07-19,2,12,22,NA
202,2020-07-20,2,13,24,NA
203,2020-07-21,2,15,28,NA
204,2020-07-22,2,17,32,NA
