"dia_ano","dias","otimista","casos_estimados","pessimista","x"
164,2020-06-12,324,343,362,337
165,2020-06-13,333,353,373,344
166,2020-06-14,342,362,382,350
167,2020-06-15,351,372,393,360
168,2020-06-16,360,381,402,374
169,2020-06-17,369,391,413,387
170,2020-06-18,377,400,423,406
171,2020-06-19,386,409,432,423
172,2020-06-20,394,418,442,430
173,2020-06-21,403,427,451,434
174,2020-06-22,411,436,461,458
175,2020-06-23,420,445,470,NA
176,2020-06-24,427,453,479,NA
177,2020-06-25,436,462,488,NA
178,2020-06-26,443,470,497,NA
179,2020-06-27,451,478,505,NA
180,2020-06-28,459,486,513,NA
181,2020-06-29,466,494,522,NA
182,2020-06-30,473,501,529,NA
183,2020-07-01,479,508,537,NA
184,2020-07-02,486,515,544,NA
