"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","mortes_confirmadas","latitude","longitude","region"
"Brazil","2020-06-26",882263,1117432,1352601,40198,1274974,57070,0,0,"South America"
"Brazil","2020-06-27",908490,1150650,1392810,41393,1313667,57622,0,0,"South America"
"Brazil","2020-06-28",935497,1184856,1434215,42623,1344143,58314,0,0,"South America"
"Brazil","2020-06-29",963307,1220079,1476851,43890,1368195,59594,0,0,"South America"
"Brazil","2020-06-30",991944,1256349,1520754,45195,1402041,60632,0,0,"South America"
"Brazil","2020-07-01",1021432,1293697,1565962,46539,1448753,61884,0,0,"South America"
"Brazil","2020-07-02",1051797,1332156,1612515,47922,1496858,63174,0,0,"South America"
"Brazil","2020-07-03",1083064,1371758,1660452,49347,1539081,64265,0,0,"South America"
"Brazil","2020-07-04",1115261,1412537,1709813,50814,1577004,64867,0,0,"South America"
"Brazil","2020-07-05",1148415,1454528,1760641,52324,1603055,65487,0,0,"South America"
"Brazil","2020-07-06",1182554,1497767,1812980,53880,1623284,66741,0,0,"South America"
"Brazil","2020-07-07",1217709,1542292,1866875,55481,1668589,67964,0,0,"South America"
"Brazil","2020-07-08",1253908,1588141,1922374,57131,1713160,69184,0,0,"South America"
"Brazil","2020-07-09",1291184,1635353,1979522,58829,1755779,70398,0,0,"South America"
"Brazil","2020-07-10",1329568,1683968,2038368,60578,1800827,71469,0,0,"South America"
"Brazil","2020-07-11",1369093,1734028,2098963,62379,1839850,72100,0,0,"South America"
"Brazil","2020-07-12",1409792,1785576,2161360,64233,1864681,72833,0,0,"South America"
"Brazil","2020-07-13",1451702,1838657,2225612,66143,1884967,74133,0,0,"South America"
"Brazil","2020-07-14",1494858,1893316,2291774,68109,1926824,75366,0,0,"South America"
"Brazil","2020-07-15",1539297,1949600,2359903,70134,1966748,76688,0,0,"South America"
"Brazil","2020-07-16",1585056,2007557,2430058,72219,2012151,77851,0,0,"South America"
"Brazil","2020-07-17",1632175,2067236,2502297,74365,2046328,78772,0,0,"South America"
"Brazil","2020-07-18",1680696,2128690,2576684,76576,2074860,79488,0,0,"South America"
"Brazil","2020-07-19",1730659,2191971,2653283,78853,2098389,80120,0,0,"South America"
"Brazil","2020-07-20",1782108,2257133,2732158,81197,2118646,81487,0,0,"South America"
"Brazil","2020-07-21",1835085,2324232,2813379,83610,2159654,82771,0,0,"South America"
"Brazil","2020-07-22",1889638,2393326,2897014,86096,2227514,84082,0,0,"South America"
"Brazil","2020-07-23",1945813,2464474,2983135,88655,2287475,85238,0,0,"South America"
"Brazil","2020-07-24",2003657,2537737,3071817,91291,2343366,86449,0,0,"South America"
"Brazil","2020-07-25",2063220,2613177,3163134,94005,2394513,87052,0,0,"South America"
"Brazil","2020-07-26",2124555,2690861,3257167,96799,2419901,87052,0,0,"South America"
"Brazil","2020-07-27",2187713,2770854,3353995,99677,NA,NA,0,0,"South America"
"Brazil","2020-07-28",2252748,2853224,3453700,102640,NA,NA,0,0,"South America"
"Brazil","2020-07-29",2319717,2938044,3556371,105691,NA,NA,0,0,"South America"
"Brazil","2020-07-30",2388677,3025385,3662093,108833,NA,NA,0,0,"South America"
"Brazil","2020-07-31",2459686,3115322,3770958,112069,NA,NA,0,0,"South America"
"Brazil","2020-08-01",2532807,3207933,3883059,115400,NA,NA,0,0,"South America"
"Brazil","2020-08-02",2608101,3303297,3998493,118831,NA,NA,0,0,"South America"
"Brazil","2020-08-03",2685633,3401496,4117359,122363,NA,NA,0,0,"South America"
"Brazil","2020-08-04",2765471,3502614,4239757,126001,NA,NA,0,0,"South America"
