"dia_ano","dias","otimista","casos_estimados","pessimista","x"
139,2020-05-18,72,77,82,77
140,2020-05-19,77,83,89,87
141,2020-05-20,84,90,96,90
142,2020-05-21,91,97,103,101
143,2020-05-22,97,104,111,106
144,2020-05-23,106,113,120,115
145,2020-05-24,114,122,130,121
146,2020-05-25,122,131,140,121
147,2020-05-26,133,142,151,NA
148,2020-05-27,143,153,163,NA
149,2020-05-28,154,165,176,NA
150,2020-05-29,166,178,190,NA
151,2020-05-30,179,192,205,NA
152,2020-05-31,193,207,221,NA
153,2020-06-01,208,223,238,NA
