"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-16,2926,2926,2926,3059,2793,3004
2020-05-17,3115,3115,3115,3256,2974,3137
2020-05-18,3315,3315,3315,3465,3165,3184
2020-05-19,3529,3528,3528,3688,3368,3483
2020-05-20,3756,3755,3756,3926,3586,3796
2020-05-21,3998,3997,3998,4179,3817,4060
2020-05-22,4255,4254,4254,4447,4061,4251
2020-05-23,4529,4528,4528,4733,4323,4599
2020-05-24,4821,4819,4820,5039,4601,NA
2020-05-25,5131,5129,5130,5363,4897,NA
2020-05-26,5462,5458,5460,5708,5212,NA
2020-05-27,5813,5809,5811,6075,5547,NA
2020-05-28,6188,6183,6186,6467,5905,NA
2020-05-29,6586,6580,6583,6882,6284,NA
2020-05-30,7010,7003,7006,7324,6688,NA
