"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-04,30427,31223,30825,32950,28700,31619
2020-07-05,31577,32168,31872,34069,29675,31955
2020-07-06,32771,33120,32946,35217,30675,32401
2020-07-07,34010,34078,34044,36391,31697,33800
2020-07-08,35296,35042,35169,37593,32745,35557
2020-07-09,36630,36010,36320,38824,33816,36434
2020-07-10,38015,36981,37498,40083,34913,37490
2020-07-11,39452,37954,38703,41371,36035,38720
2020-07-12,40943,38927,39935,42688,37182,39240
2020-07-13,42491,39899,41195,44035,38355,39656
2020-07-14,44098,40868,42483,45411,39555,40993
2020-07-15,45765,41835,43800,46819,40781,NA
2020-07-16,47495,42797,45146,48258,42034,NA
2020-07-17,49290,43753,46522,49729,43315,NA
2020-07-18,51154,44702,47928,51232,44624,NA
2020-07-19,53088,45643,49366,52769,45963,NA
2020-07-20,55095,46575,50835,54339,47331,NA
2020-07-21,57177,47496,52336,55944,48728,NA
2020-07-22,59339,48407,53873,57587,50159,NA
2020-07-23,61582,49305,55444,59266,51622,NA
2020-07-24,63910,50189,57050,60983,53117,NA
