"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-17,145,154,150,173,127,161
2020-04-18,155,162,158,182,134,168
2020-04-19,166,170,168,194,142,171
2020-04-20,177,178,178,205,151,173
2020-04-21,189,186,188,217,159,175
2020-04-22,203,194,198,228,168,186
2020-04-23,217,201,209,241,177,213
2020-04-24,232,208,220,254,186,217
2020-04-25,248,215,232,268,196,NA
2020-04-26,265,222,244,282,206,NA
2020-04-27,283,229,256,295,217,NA
2020-04-28,303,235,269,310,228,NA
2020-04-29,324,241,282,325,239,NA
2020-04-30,347,246,296,342,250,NA
2020-05-01,371,251,311,359,263,NA
