"dia_ano","dias","otimista","casos_estimados","pessimista","x"
187,2020-07-05,375,398,421,393
188,2020-07-06,388,411,434,406
189,2020-07-07,400,424,448,419
190,2020-07-08,413,438,463,432
191,2020-07-09,426,452,478,447
192,2020-07-10,441,467,493,459
193,2020-07-11,455,482,509,485
194,2020-07-12,469,497,525,497
195,2020-07-13,484,513,542,517
196,2020-07-14,500,530,560,534
197,2020-07-15,516,547,578,569
198,2020-07-16,532,564,596,NA
199,2020-07-17,549,582,615,NA
200,2020-07-18,567,601,635,NA
201,2020-07-19,585,620,655,NA
202,2020-07-20,604,640,676,NA
203,2020-07-21,623,660,697,NA
204,2020-07-22,642,681,720,NA
205,2020-07-23,663,703,743,NA
206,2020-07-24,684,725,766,NA
207,2020-07-25,706,748,790,NA
