"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
170,2020-06-18,596,623,650,625
171,2020-06-19,621,649,677,659
172,2020-06-20,647,676,705,684
173,2020-06-21,673,704,735,701
174,2020-06-22,699,731,763,728
175,2020-06-23,726,759,792,752
176,2020-06-24,753,787,821,802
177,2020-06-25,780,815,850,836
178,2020-06-26,806,843,880,856
179,2020-06-27,832,870,908,856
180,2020-06-28,859,898,937,888
181,2020-06-29,885,925,965,NA
182,2020-06-30,911,952,993,NA
183,2020-07-01,936,979,1022,NA
184,2020-07-02,961,1005,1049,NA
185,2020-07-03,986,1031,1076,NA
186,2020-07-04,1011,1057,1103,NA
187,2020-07-05,1034,1081,1128,NA
188,2020-07-06,1058,1106,1154,NA
189,2020-07-07,1080,1129,1178,NA
190,2020-07-08,1102,1152,1202,NA
