"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
171,2020-06-19,80,94,108,83
172,2020-06-20,81,95,109,84
173,2020-06-21,81,96,111,84
174,2020-06-22,82,97,112,85
175,2020-06-23,83,98,113,96
176,2020-06-24,83,98,113,104
177,2020-06-25,84,99,114,109
178,2020-06-26,85,100,115,110
179,2020-06-27,85,100,115,110
180,2020-06-28,86,101,116,119
181,2020-06-29,86,101,116,122
182,2020-06-30,87,102,117,NA
183,2020-07-01,87,102,117,NA
184,2020-07-02,87,102,117,NA
185,2020-07-03,87,103,119,NA
186,2020-07-04,87,103,119,NA
187,2020-07-05,87,103,119,NA
188,2020-07-06,88,104,120,NA
189,2020-07-07,88,104,120,NA
190,2020-07-08,88,104,120,NA
191,2020-07-09,88,104,120,NA
