"dia_ano","dias","otimista","casos_estimados","pessimista","x"
199,2020-07-17,1297,1364,1431,1365
200,2020-07-18,1308,1376,1444,1381
201,2020-07-19,1319,1387,1455,1397
202,2020-07-20,1328,1397,1466,1413
203,2020-07-21,1338,1407,1476,1428
204,2020-07-22,1347,1417,1487,1443
205,2020-07-23,1356,1426,1496,1457
206,2020-07-24,1363,1434,1505,1471
207,2020-07-25,1372,1443,1514,1486
208,2020-07-26,1380,1451,1522,1500
209,2020-07-27,1386,1458,1530,1514
210,2020-07-28,1393,1465,1537,NA
211,2020-07-29,1400,1472,1544,NA
212,2020-07-30,1405,1478,1551,NA
213,2020-07-31,1412,1485,1558,NA
214,2020-08-01,1417,1490,1563,NA
215,2020-08-02,1422,1496,1570,NA
216,2020-08-03,1427,1501,1575,NA
217,2020-08-04,1432,1506,1580,NA
218,2020-08-05,1437,1511,1585,NA
219,2020-08-06,1440,1515,1590,NA
