"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
198,2020-07-16,12892,17301,21710,16865
199,2020-07-17,13220,17741,22262,16965
200,2020-07-18,13557,18193,22829,17202
201,2020-07-19,13902,18656,23410,17295
202,2020-07-20,14255,19130,24005,17462
203,2020-07-21,14618,19617,24616,17700
204,2020-07-22,14990,20116,25242,17979
205,2020-07-23,15371,20627,25883,18157
206,2020-07-24,15762,21152,26542,18393
207,2020-07-25,16163,21690,27217,18657
208,2020-07-26,16574,22242,27910,18745
209,2020-07-27,16996,22808,28620,NA
210,2020-07-28,17428,23388,29348,NA
211,2020-07-29,17872,23983,30094,NA
212,2020-07-30,18326,24593,30860,NA
213,2020-07-31,18792,25218,31644,NA
214,2020-08-01,19270,25860,32450,NA
215,2020-08-02,19760,26517,33274,NA
216,2020-08-03,20263,27192,34121,NA
217,2020-08-04,20779,27884,34989,NA
218,2020-08-05,21307,28593,35879,NA
