"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-01,28326,29519,28922,31105,26739,31899
2020-07-02,29570,30574,30072,32341,27803,32897
2020-07-03,30868,31637,31252,33610,28894,33421
2020-07-04,32223,32707,32465,34915,30015,34257
2020-07-05,33637,33781,33709,36253,31165,34645
2020-07-06,35114,34858,34986,37626,32346,34984
2020-07-07,36655,35936,36296,39035,33557,35820
2020-07-08,38264,37012,37638,40478,34798,36511
2020-07-09,39944,38085,39014,41958,36070,37060
2020-07-10,41697,39152,40424,43475,37373,38265
2020-07-11,43528,40212,41870,45030,38710,38616
2020-07-12,45438,41262,43350,46621,40079,NA
2020-07-13,47433,42302,44868,48254,41482,NA
2020-07-14,49515,43329,46422,49925,42919,NA
2020-07-15,51688,44341,48014,51637,44391,NA
2020-07-16,53957,45337,49647,53394,45900,NA
2020-07-17,56326,46316,51321,55194,47448,NA
2020-07-18,58798,47275,53036,57038,49034,NA
2020-07-19,61379,48215,54797,58932,50662,NA
2020-07-20,64074,49134,56604,60876,52332,NA
2020-07-21,66886,50031,58458,62870,54046,NA
