"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-08,33,36,34,42,26,36
2020-04-09,35,38,36,44,28,39
2020-04-10,38,40,39,48,30,42
2020-04-11,41,41,41,50,32,42
2020-04-12,44,43,44,54,34,44
2020-04-13,47,44,46,56,36,44
2020-04-14,51,46,48,59,37,45
2020-04-15,54,47,50,61,39,46
2020-04-16,59,48,54,66,42,NA
2020-04-17,63,49,56,69,43,NA
2020-04-18,68,50,59,72,46,NA
2020-04-19,73,51,62,76,48,NA
2020-04-20,78,51,64,78,50,NA
2020-04-21,84,52,68,83,53,NA
2020-04-22,91,52,72,88,56,NA
