"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
131,2020-05-10,3216,3447,3678,3429
132,2020-05-11,3390,3634,3878,3529
133,2020-05-12,3569,3826,4083,3733
134,2020-05-13,3755,4025,4295,3828
135,2020-05-14,3946,4230,4514,4332
136,2020-05-15,4143,4441,4739,4562
137,2020-05-16,4346,4658,4970,4678
138,2020-05-17,4553,4880,5207,4776
139,2020-05-18,4764,5107,5450,NA
140,2020-05-19,4981,5339,5697,NA
141,2020-05-20,5200,5574,5948,NA
142,2020-05-21,5423,5813,6203,NA
143,2020-05-22,5650,6056,6462,NA
144,2020-05-23,5878,6301,6724,NA
145,2020-05-24,6109,6548,6987,NA
