"dia_ano","dias","otimista","casos_estimados","pessimista","x"
147,2020-05-26,97,103,109,104
148,2020-05-27,102,108,114,108
149,2020-05-28,107,114,121,115
150,2020-05-29,112,119,126,119
151,2020-05-30,118,125,132,122
152,2020-05-31,123,131,139,124
153,2020-06-01,129,137,145,127
154,2020-06-02,135,143,151,151
155,2020-06-03,141,150,159,NA
156,2020-06-04,148,157,166,NA
157,2020-06-05,155,165,175,NA
158,2020-06-06,163,173,183,NA
159,2020-06-07,170,181,192,NA
160,2020-06-08,178,189,200,NA
161,2020-06-09,186,198,210,NA
