"dia_ano","dias","otimista","casos_estimados","pessimista","x"
177,2020-06-25,234,268,302,271
178,2020-06-26,242,277,312,273
179,2020-06-27,250,287,324,281
180,2020-06-28,259,297,335,281
181,2020-06-29,268,307,346,281
182,2020-06-30,277,317,357,283
183,2020-07-01,285,327,369,314
184,2020-07-02,295,338,381,354
185,2020-07-03,305,349,393,358
186,2020-07-04,314,360,406,364
187,2020-07-05,324,371,418,368
188,2020-07-06,334,383,432,NA
189,2020-07-07,344,394,444,NA
190,2020-07-08,354,406,458,NA
191,2020-07-09,365,418,471,NA
192,2020-07-10,376,431,486,NA
193,2020-07-11,387,443,499,NA
194,2020-07-12,398,456,514,NA
195,2020-07-13,408,468,528,NA
196,2020-07-14,420,481,542,NA
197,2020-07-15,431,494,557,NA
