"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
185,2020-07-03,3,4,5,485
186,2020-07-04,3,4,5,497
187,2020-07-05,3,4,5,500
188,2020-07-06,3,5,7,529
189,2020-07-07,3,5,7,557
190,2020-07-08,4,6,8,577
191,2020-07-09,5,7,9,593
192,2020-07-10,5,7,9,612
193,2020-07-11,5,8,11,619
194,2020-07-12,6,9,12,626
195,2020-07-13,7,10,13,660
196,2020-07-14,7,11,15,NA
197,2020-07-15,8,12,16,NA
198,2020-07-16,9,14,19,NA
199,2020-07-17,10,15,20,NA
200,2020-07-18,11,17,23,NA
201,2020-07-19,12,18,24,NA
202,2020-07-20,14,21,28,NA
203,2020-07-21,15,23,31,NA
204,2020-07-22,17,25,33,NA
205,2020-07-23,19,28,37,NA
