"dia_ano","dias","otimista","casos_estimados","pessimista","x"
154,2020-06-02,181,208,235,204
155,2020-06-03,185,212,239,210
156,2020-06-04,189,217,245,220
157,2020-06-05,193,221,249,233
158,2020-06-06,196,225,254,239
159,2020-06-07,200,229,258,237
160,2020-06-08,203,233,263,250
161,2020-06-09,207,237,267,260
162,2020-06-10,210,241,272,NA
163,2020-06-11,214,245,276,NA
164,2020-06-12,217,249,281,NA
165,2020-06-13,221,253,285,NA
166,2020-06-14,223,256,289,NA
167,2020-06-15,227,260,293,NA
168,2020-06-16,229,263,297,NA
