"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
123,2020-05-02,27773,30778,33783,31174
124,2020-05-03,29296,32466,35636,31772
125,2020-05-04,30848,34186,37524,32187
126,2020-05-05,32425,35934,39443,34053
127,2020-05-06,34022,37703,41384,37853
128,2020-05-07,35631,39486,43341,39928
129,2020-05-08,37248,41278,45308,41830
130,2020-05-09,38867,43072,47277,44411
131,2020-05-10,40481,44861,49241,NA
132,2020-05-11,42085,46639,51193,NA
133,2020-05-12,43674,48400,53126,NA
134,2020-05-13,45241,50136,55031,NA
135,2020-05-14,46781,51843,56905,NA
136,2020-05-15,48290,53515,58740,NA
137,2020-05-16,49763,55148,60533,NA
