"dia_ano","dias","otimista","casos_estimados","pessimista","x"
94,2020-04-03,190,234,278,260
95,2020-04-04,218,269,320,275
96,2020-04-05,251,309,367,304
97,2020-04-06,288,354,420,371
98,2020-04-07,331,407,483,428
99,2020-04-08,379,467,555,496
100,2020-04-09,435,536,637,540
101,2020-04-10,500,615,730,560
102,2020-04-11,573,706,839,NA
103,2020-04-12,659,811,963,NA
104,2020-04-13,756,931,1106,NA
105,2020-04-14,867,1068,1269,NA
106,2020-04-15,996,1226,1456,NA
107,2020-04-16,1144,1408,1672,NA
108,2020-04-17,1313,1616,1919,NA
