"dia_ano","dias","otimista","casos_estimados","pessimista","x"
169,2020-06-17,245,259,273,266
170,2020-06-18,264,279,294,281
171,2020-06-19,284,301,318,309
172,2020-06-20,306,324,342,335
173,2020-06-21,330,349,368,360
174,2020-06-22,354,375,396,384
175,2020-06-23,381,403,425,401
176,2020-06-24,408,432,456,443
177,2020-06-25,438,463,488,462
178,2020-06-26,469,496,523,480
179,2020-06-27,501,530,559,527
180,2020-06-28,534,565,596,NA
181,2020-06-29,569,602,635,NA
182,2020-06-30,606,641,676,NA
183,2020-07-01,644,681,718,NA
184,2020-07-02,682,722,762,NA
185,2020-07-03,722,764,806,NA
186,2020-07-04,763,807,851,NA
187,2020-07-05,805,852,899,NA
188,2020-07-06,848,897,946,NA
189,2020-07-07,891,943,995,NA
