"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
175,2020-06-23,14356,15180,16004,15269
176,2020-06-24,15075,15940,16805,16227
177,2020-06-25,15829,16737,17645,17080
178,2020-06-26,16620,17574,18528,18023
179,2020-06-27,17453,18454,19455,18665
180,2020-06-28,18326,19377,20428,19158
181,2020-06-29,19242,20346,21450,19753
182,2020-06-30,20205,21364,22523,20422
183,2020-07-01,21216,22433,23650,22059
184,2020-07-02,22277,23555,24833,23307
185,2020-07-03,23392,24734,26076,24376
186,2020-07-04,24562,25971,27380,NA
187,2020-07-05,25790,27270,28750,NA
188,2020-07-06,27081,28635,30189,NA
189,2020-07-07,28436,30067,31698,NA
190,2020-07-08,29859,31572,33285,NA
191,2020-07-09,31352,33151,34950,NA
192,2020-07-10,32921,34810,36699,NA
193,2020-07-11,34568,36551,38534,NA
194,2020-07-12,36298,38380,40462,NA
195,2020-07-13,38113,40300,42487,NA
