"dia_ano","dias","otimista","casos_estimados","pessimista","x"
124,2020-05-03,237,282,327,309
125,2020-05-04,269,321,373,330
126,2020-05-05,305,364,423,369
127,2020-05-06,345,411,477,392
128,2020-05-07,388,462,536,410
129,2020-05-08,433,516,599,515
130,2020-05-09,482,574,666,578
131,2020-05-10,531,633,735,652
132,2020-05-11,583,695,807,NA
133,2020-05-12,635,757,879,NA
134,2020-05-13,687,819,951,NA
135,2020-05-14,739,881,1023,NA
136,2020-05-15,790,942,1094,NA
137,2020-05-16,839,1000,1161,NA
138,2020-05-17,886,1056,1226,NA
