"dia_ano","dias","otimista","casos_estimados","pessimista","x"
192,2020-07-10,2299,2388,2477,2383
193,2020-07-11,2347,2438,2529,2436
194,2020-07-12,2394,2487,2580,2483
195,2020-07-13,2440,2535,2630,2535
196,2020-07-14,2485,2582,2679,2584
197,2020-07-15,2531,2629,2727,2638
198,2020-07-16,2575,2675,2775,2693
199,2020-07-17,2618,2720,2822,2738
200,2020-07-18,2661,2764,2867,2793
201,2020-07-19,2702,2807,2912,2840
202,2020-07-20,2742,2849,2956,2891
203,2020-07-21,2782,2890,2998,NA
204,2020-07-22,2820,2930,3040,NA
205,2020-07-23,2858,2969,3080,NA
206,2020-07-24,2896,3008,3120,NA
207,2020-07-25,2930,3044,3158,NA
208,2020-07-26,2965,3080,3195,NA
209,2020-07-27,2999,3115,3231,NA
210,2020-07-28,3031,3149,3267,NA
211,2020-07-29,3063,3182,3301,NA
212,2020-07-30,3093,3213,3333,NA
