"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-04,16464,17278,16871,17887,15855,17579
2020-06-05,17648,18336,17992,19076,16908,18579
2020-06-06,18916,19415,19166,20321,18011,19787
2020-06-07,20275,20510,20392,21620,19164,20310
2020-06-08,21733,21616,21674,22980,20368,20951
2020-06-09,23294,22729,23012,24398,21626,22452
2020-06-10,24969,23842,24406,25876,22936,24032
2020-06-11,26763,24952,25858,27416,24300,25370
2020-06-12,28686,26052,27369,29018,25720,NA
2020-06-13,30748,27138,28943,30687,27199,NA
2020-06-14,32958,28205,30582,32424,28740,NA
2020-06-15,35326,29248,32287,34232,30342,NA
2020-06-16,37865,30264,34064,36116,32012,NA
2020-06-17,40587,31249,35918,38082,33754,NA
2020-06-18,43504,32201,37852,40132,35572,NA
