"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
123,2020-05-02,3014,3568,4122,3805
124,2020-05-03,3300,3906,4512,4040
125,2020-05-04,3612,4276,4940,4227
126,2020-05-05,3955,4681,5407,4530
127,2020-05-06,4330,5125,5920,5028
128,2020-05-07,4739,5610,6481,5389
129,2020-05-08,5188,6141,7094,5909
130,2020-05-09,5680,6723,7766,6765
131,2020-05-10,6218,7360,8502,NA
132,2020-05-11,6807,8057,9307,NA
133,2020-05-12,7452,8821,10190,NA
134,2020-05-13,8157,9656,11155,NA
135,2020-05-14,8930,10571,12212,NA
136,2020-05-15,9776,11572,13368,NA
137,2020-05-16,10703,12669,14635,NA
