"dia_ano","dias","otimista","casos_estimados","pessimista","x"
187,2020-07-05,173,222,271,220
188,2020-07-06,179,229,279,224
189,2020-07-07,184,236,288,228
190,2020-07-08,191,244,297,233
191,2020-07-09,197,252,307,240
192,2020-07-10,204,261,318,245
193,2020-07-11,210,269,328,251
194,2020-07-12,217,278,339,255
195,2020-07-13,224,287,350,259
196,2020-07-14,232,297,362,267
197,2020-07-15,239,306,373,271
198,2020-07-16,247,316,385,NA
199,2020-07-17,255,327,399,NA
200,2020-07-18,264,338,412,NA
201,2020-07-19,273,349,425,NA
202,2020-07-20,281,360,439,NA
203,2020-07-21,291,372,453,NA
204,2020-07-22,300,384,468,NA
205,2020-07-23,310,397,484,NA
206,2020-07-24,320,410,500,NA
207,2020-07-25,331,424,517,NA
