"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
199,2020-07-17,4,5,6,225
200,2020-07-18,4,5,6,227
201,2020-07-19,4,5,6,233
202,2020-07-20,4,5,6,245
203,2020-07-21,4,5,6,255
204,2020-07-22,4,6,8,260
205,2020-07-23,4,6,8,266
206,2020-07-24,4,6,8,275
207,2020-07-25,4,6,8,281
208,2020-07-26,4,6,8,281
209,2020-07-27,4,6,8,284
210,2020-07-28,5,7,9,NA
211,2020-07-29,5,7,9,NA
212,2020-07-30,5,7,9,NA
213,2020-07-31,5,7,9,NA
214,2020-08-01,5,7,9,NA
215,2020-08-02,6,8,10,NA
216,2020-08-03,6,8,10,NA
217,2020-08-04,6,8,10,NA
218,2020-08-05,6,8,10,NA
219,2020-08-06,6,8,10,NA
