"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
164,2020-06-12,577,641,705,680
165,2020-06-13,614,682,750,691
166,2020-06-14,652,725,798,714
167,2020-06-15,694,772,850,764
168,2020-06-16,739,821,903,833
169,2020-06-17,785,873,961,889
170,2020-06-18,836,929,1022,943
171,2020-06-19,889,988,1087,991
172,2020-06-20,945,1051,1157,1019
173,2020-06-21,1006,1118,1230,1059
174,2020-06-22,1070,1189,1308,1131
175,2020-06-23,1137,1264,1391,NA
176,2020-06-24,1210,1345,1480,NA
177,2020-06-25,1287,1431,1575,NA
178,2020-06-26,1369,1522,1675,NA
179,2020-06-27,1456,1619,1782,NA
180,2020-06-28,1549,1722,1895,NA
181,2020-06-29,1647,1831,2015,NA
182,2020-06-30,1752,1948,2144,NA
183,2020-07-01,1864,2072,2280,NA
184,2020-07-02,1983,2204,2425,NA
