location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-09-18;total_deaths;85;2020-06-28;353;2020-09-18;647;1.83
AL;2020-09-18;total_deaths;80;2020-07-03;1113;2020-09-18;2008;1.8
AM;2020-09-18;total_deaths;109;2020-06-04;2183;2020-09-18;3950;1.81
AP;2020-09-18;total_deaths;90;2020-06-23;380;2020-09-18;690;1.82
BA;2020-09-18;total_deaths;53;2020-07-30;3391;2020-09-18;6181;1.82
CE;2020-09-18;total_deaths;99;2020-06-14;4861;2020-09-18;8790;1.81
DF;2020-09-18;total_deaths;45;2020-08-07;1682;2020-09-18;3037;1.81
ES;2020-09-18;total_deaths;76;2020-07-07;1880;2020-09-18;3404;1.81
GO;2020-09-18;total_deaths;39;2020-08-13;2213;2020-09-18;4092;1.85
MA;2020-09-18;total_deaths;84;2020-06-29;2012;2020-09-18;3632;1.81
MG;2020-09-18;total_deaths;41;2020-08-11;3613;2020-09-18;6574;1.82
MS;2020-09-18;total_deaths;36;2020-08-16;626;2020-09-18;1148;1.83
MT;2020-09-18;total_deaths;53;2020-07-30;1763;2020-09-18;3200;1.82
PA;2020-09-18;total_deaths;108;2020-06-05;3538;2020-09-18;6438;1.82
PB;2020-09-18;total_deaths;64;2020-07-19;1486;2020-09-18;2684;1.81
PE;2020-09-18;total_deaths;89;2020-06-24;4425;2020-09-18;7971;1.8
PI;2020-09-18;total_deaths;64;2020-07-19;1100;2020-09-18;2012;1.83
PR;2020-09-18;total_deaths;46;2020-08-06;2224;2020-09-18;4067;1.83
RJ;2020-09-18;total_deaths;87;2020-06-26;9587;2020-09-18;17575;1.83
RN;2020-09-18;total_deaths;76;2020-07-07;1291;2020-09-18;2341;1.81
RO;2020-09-18;total_deaths;63;2020-07-20;710;2020-09-18;1294;1.82
RR;2020-09-18;total_deaths;82;2020-07-01;314;2020-09-18;613;1.95
RS;2020-09-18;total_deaths;43;2020-08-09;2360;2020-09-18;4318;1.83
SC;2020-09-18;total_deaths;43;2020-08-09;1445;2020-09-18;2627;1.82
SE;2020-09-18;total_deaths;66;2020-07-17;1088;2020-09-18;1972;1.81
SP;2020-09-18;total_deaths;68;2020-07-15;18640;2020-09-18;33678;1.81
TO;2020-09-18;total_deaths;42;2020-08-10;461;2020-09-18;850;1.84
