"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
164,2020-06-12,102,124,146,131
165,2020-06-13,111,135,159,139
166,2020-06-14,121,147,173,144
167,2020-06-15,132,160,188,159
168,2020-06-16,144,174,204,187
169,2020-06-17,157,190,223,193
170,2020-06-18,171,207,243,220
171,2020-06-19,186,225,264,236
172,2020-06-20,202,245,288,251
173,2020-06-21,219,266,313,252
174,2020-06-22,239,290,341,260
175,2020-06-23,260,315,370,NA
176,2020-06-24,283,343,403,NA
177,2020-06-25,308,373,438,NA
178,2020-06-26,335,406,477,NA
179,2020-06-27,365,442,519,NA
180,2020-06-28,397,481,565,NA
181,2020-06-29,431,523,615,NA
182,2020-06-30,469,569,669,NA
183,2020-07-01,510,619,728,NA
184,2020-07-02,556,674,792,NA
