"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-14,10940,11701,11320,12047,10593,11865
2020-06-15,11545,12251,11898,12662,11134,12180
2020-06-16,12182,12806,12494,13296,11692,13010
2020-06-17,12855,13363,13109,13950,12268,13567
2020-06-18,13566,13920,13743,14625,12861,13804
2020-06-19,14315,14476,14396,15320,13472,14353
2020-06-20,15106,15029,15068,16035,14101,14952
2020-06-21,15940,15577,15758,16769,14747,15181
2020-06-22,16821,16118,16470,17527,15413,15827
2020-06-23,17750,16650,17200,18304,16096,16498
2020-06-24,18731,17172,17952,19104,16800,17424
2020-06-25,19766,17683,18724,19926,17522,NA
2020-06-26,20858,18180,19519,20772,18266,NA
2020-06-27,22010,18664,20337,21642,19032,NA
2020-06-28,23226,19133,21180,22539,19821,NA
2020-06-29,24509,19586,22048,23463,20633,NA
2020-06-30,25863,20022,22942,24415,21469,NA
2020-07-01,27292,20441,23866,25398,22334,NA
2020-07-02,28799,20843,24821,26414,23228,NA
2020-07-03,30390,21228,25809,27466,24152,NA
2020-07-04,32069,21594,26832,28554,25110,NA
