location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
China;2020-05-22;total_cases;104;2020-02-11;44724;2020-05-22;84081;1.88
Colombia;2020-05-22;total_cases;16;2020-05-09;10495;2020-05-22;19131;1.82
Congo;2020-05-22;total_cases;20;2020-05-05;236;2020-05-22;469;1.99
Costa.Rica;2020-05-22;total_cases;47;2020-04-08;502;2020-05-22;911;1.81
Cote.d'Ivoire;2020-05-22;total_cases;25;2020-04-30;1275;2020-05-22;2301;1.8
Croatia;2020-05-22;total_cases;49;2020-04-06;1222;2020-05-22;2243;1.84
Cuba;2020-05-22;total_cases;36;2020-04-19;1035;2020-05-22;1916;1.85
Curacao;2020-05-22;total_cases;56;2020-03-28;8;2020-05-22;16;2
Cyprus;2020-05-22;total_cases;48;2020-04-07;494;2020-05-22;927;1.88
Czech.Republic;2020-05-22;total_cases;49;2020-04-06;4822;2020-05-22;8813;1.83
Democratic.Republic.of.Congo;2020-05-22;total_cases;14;2020-05-11;1102;2020-05-22;2025;1.84
Denmark;2020-05-22;total_cases;43;2020-04-12;6174;2020-05-22;11230;1.82
Djibouti;2020-05-22;total_cases;13;2020-05-12;1256;2020-05-22;2270;1.81
Dominican.Republic;2020-05-22;total_cases;23;2020-05-02;7578;2020-05-22;13989;1.85
Egypt;2020-05-22;total_cases;17;2020-05-08;8476;2020-05-22;15786;1.86
El.Salvador;2020-05-22;total_cases;15;2020-05-10;958;2020-05-22;1725;1.8
Equatorial.Guinea;2020-05-22;total_cases;12;2020-05-12;439;2020-05-22;903;2.06
Eritrea;2020-05-22;total_cases;53;2020-04-01;18;2020-05-22;39;2.17
Estonia;2020-05-22;total_cases;52;2020-04-03;961;2020-05-22;1807;1.88
Ethiopia;2020-05-22;total_cases;15;2020-05-10;239;2020-05-22;433;1.81
Faeroe.Islands;2020-05-22;total_cases;64;2020-03-21;92;2020-05-22;187;2.03
Finland;2020-05-22;total_cases;38;2020-04-17;3489;2020-05-22;6537;1.87
France;2020-05-22;total_cases;48;2020-04-07;78167;2020-05-22;144566;1.85
French.Polynesia;2020-05-22;total_cases;58;2020-03-27;30;2020-05-22;60;2
Gabon;2020-05-22;total_cases;12;2020-05-12;863;2020-05-22;1728;2
Gambia;2020-05-22;total_cases;23;2020-05-01;12;2020-05-22;25;2.08
Georgia;2020-05-22;total_cases;36;2020-04-19;394;2020-05-22;723;1.84
Germany;2020-05-22;total_cases;50;2020-04-05;95391;2020-05-22;177850;1.86
Ghana;2020-05-22;total_cases;17;2020-05-07;3091;2020-05-22;6617;2.14
Gibraltar;2020-05-22;total_cases;53;2020-04-01;69;2020-05-22;151;2.19
Greece;2020-05-22;total_cases;53;2020-04-02;1514;2020-05-22;2873;1.9
Greenland;2020-05-22;total_cases;60;2020-03-26;6;2020-05-22;11;1.83
Grenada;2020-05-22;total_cases;46;2020-04-09;12;2020-05-22;22;1.83
Guam;2020-05-22;total_cases;52;2020-04-03;87;2020-05-22;165;1.9
Guatemala;2020-05-22;total_cases;11;2020-05-14;1518;2020-05-22;2743;1.81
Guernsey;2020-05-22;total_cases;51;2020-04-04;136;2020-05-22;252;1.85
Guinea;2020-05-22;total_cases;22;2020-05-03;1586;2020-05-22;3067;1.93
Guinea-Bissau;2020-05-22;total_cases;17;2020-05-08;594;2020-05-22;1089;1.83
Guyana;2020-05-22;total_cases;32;2020-04-23;70;2020-05-22;127;1.81
Honduras;2020-05-22;total_cases;16;2020-05-09;1830;2020-05-22;3477;1.9
Hungary;2020-05-22;total_cases;36;2020-04-19;1984;2020-05-22;3713;1.87
Iceland;2020-05-22;total_cases;58;2020-03-28;963;2020-05-22;1803;1.87
India;2020-05-22;total_cases;15;2020-05-10;67152;2020-05-22;125101;1.86
Indonesia;2020-05-22;total_cases;22;2020-05-03;11192;2020-05-22;20796;1.86
International;2020-05-22;total_cases;18;2020-02-16;355;2020-03-09;696;1.96
Iran;2020-05-22;total_cases;43;2020-04-12;71686;2020-05-22;131652;1.84
Iraq;2020-05-22;total_cases;24;2020-05-01;2153;2020-05-22;3964;1.84
Ireland;2020-05-22;total_cases;39;2020-04-16;13271;2020-05-22;24506;1.85
Isle.of.Man;2020-05-22;total_cases;46;2020-04-08;158;2020-05-22;336;2.13
Israel;2020-05-22;total_cases;48;2020-04-07;9248;2020-05-22;16690;1.8
Italy;2020-05-22;total_cases;51;2020-04-04;124632;2020-05-22;228658;1.83
Jamaica;2020-05-22;total_cases;31;2020-04-24;288;2020-05-22;544;1.89
Japan;2020-05-22;total_cases;39;2020-04-16;9167;2020-05-22;16536;1.8
Jersey;2020-05-22;total_cases;47;2020-04-08;170;2020-05-22;306;1.8
Jordan;2020-05-22;total_cases;44;2020-04-11;381;2020-05-22;700;1.84
Kazakhstan;2020-05-22;total_cases;20;2020-05-05;4277;2020-05-22;7919;1.85
Kenya;2020-05-22;total_cases;17;2020-05-08;621;2020-05-22;1161;1.87
Kosovo;2020-05-22;total_cases;36;2020-04-19;510;2020-05-22;1004;1.97
Kuwait;2020-05-22;total_cases;13;2020-05-12;10277;2020-05-22;19564;1.9
Kyrgyzstan;2020-05-22;total_cases;25;2020-04-30;746;2020-05-22;1364;1.83
Laos;2020-05-22;total_cases;51;2020-04-04;10;2020-05-22;19;1.9
Latvia;2020-05-22;total_cases;48;2020-04-07;548;2020-05-22;1030;1.88
Lebanon;2020-05-22;total_cases;46;2020-04-09;582;2020-05-22;1086;1.87
Liberia;2020-05-22;total_cases;28;2020-04-27;133;2020-05-22;249;1.87
Libya;2020-05-22;total_cases;40;2020-04-14;35;2020-05-22;72;2.06
Liechtenstein;2020-05-22;total_cases;63;2020-03-23;46;2020-05-22;83;1.8
Lithuania;2020-05-22;total_cases;48;2020-04-07;880;2020-05-22;1604;1.82
Luxembourg;2020-05-22;total_cases;55;2020-03-31;2178;2020-05-22;3981;1.83
Macedonia;2020-05-22;total_cases;40;2020-04-15;974;2020-05-22;1921;1.97
Madagascar;2020-05-22;total_cases;10;2020-05-15;238;2020-05-22;448;1.88
Malawi;2020-05-22;total_cases;17;2020-05-08;43;2020-05-22;82;1.91
Malaysia;2020-05-22;total_cases;48;2020-04-07;3963;2020-05-22;7137;1.8
Maldives;2020-05-22;total_cases;17;2020-05-08;644;2020-05-22;1274;1.98
Mali;2020-05-22;total_cases;24;2020-05-01;508;2020-05-22;969;1.91
Malta;2020-05-22;total_cases;47;2020-04-08;307;2020-05-22;600;1.95
Mauritania;2020-05-22;total_cases;5;2020-05-19;81;2020-05-22;173;2.14
Mauritius;2020-05-22;total_cases;53;2020-04-02;169;2020-05-22;332;1.96
Mexico;2020-05-22;total_cases;16;2020-05-09;33460;2020-05-22;62527;1.87
Moldova;2020-05-22;total_cases;26;2020-04-29;3771;2020-05-22;6847;1.82
Monaco;2020-05-22;total_cases;55;2020-03-31;52;2020-05-22;97;1.87
Montenegro;2020-05-22;total_cases;52;2020-04-03;174;2020-05-22;324;1.86
Montserrat;2020-05-22;total_cases;48;2020-04-07;6;2020-05-22;11;1.83
Morocco;2020-05-22;total_cases;29;2020-04-26;4065;2020-05-22;7332;1.8
Mozambique;2020-05-22;total_cases;15;2020-05-10;91;2020-05-22;164;1.8
Myanmar;2020-05-22;total_cases;36;2020-04-19;111;2020-05-22;201;1.81
Nepal;2020-05-22;total_cases;8;2020-05-17;304;2020-05-22;548;1.8
Netherlands;2020-05-22;total_cases;44;2020-04-11;24413;2020-05-22;44888;1.84
New.Caledonia;2020-05-22;total_cases;61;2020-03-24;9;2020-05-22;18;2
New.Zealand;2020-05-22;total_cases;56;2020-03-29;552;2020-05-22;1154;2.09
Niger;2020-05-22;total_cases;44;2020-04-11;491;2020-05-22;937;1.91
Nigeria;2020-05-22;total_cases;17;2020-05-08;3912;2020-05-22;7261;1.86
Northern.Mariana.Islands;2020-05-22;total_cases;41;2020-04-13;11;2020-05-22;22;2
Norway;2020-05-22;total_cases;55;2020-03-31;4447;2020-05-22;8309;1.87
Oman;2020-05-22;total_cases;13;2020-05-12;3721;2020-05-22;6794;1.83
Pakistan;2020-05-22;total_cases;17;2020-05-08;27474;2020-05-22;52437;1.91
Palestine;2020-05-22;total_cases;32;2020-04-23;336;2020-05-22;608;1.81
Panama;2020-05-22;total_cases;30;2020-04-25;5538;2020-05-22;10267;1.85
Paraguay;2020-05-22;total_cases;18;2020-05-07;462;2020-05-22;838;1.81
Peru;2020-05-22;total_cases;17;2020-05-08;61847;2020-05-22;111698;1.81
Philippines;2020-05-22;total_cases;30;2020-04-25;7294;2020-05-22;13597;1.86
Poland;2020-05-22;total_cases;30;2020-04-25;11273;2020-05-22;20619;1.83
Portugal;2020-05-22;total_cases;43;2020-04-12;16585;2020-05-22;30200;1.82
Puerto.Rico;2020-05-22;total_cases;24;2020-05-01;1575;2020-05-22;3030;1.92
Qatar;2020-05-22;total_cases;16;2020-05-09;21331;2020-05-22;40481;1.9
Romania;2020-05-22;total_cases;33;2020-04-22;9710;2020-05-22;17712;1.82
Russia;2020-05-22;total_cases;18;2020-05-07;177160;2020-05-22;326448;1.84
Rwanda;2020-05-22;total_cases;31;2020-04-24;176;2020-05-22;321;1.82
Saint.Kitts.and.Nevis;2020-05-22;total_cases;53;2020-04-02;8;2020-05-22;15;1.88
Saint.Lucia;2020-05-22;total_cases;55;2020-03-30;9;2020-05-22;18;2
San.Marino;2020-05-22;total_cases;42;2020-04-13;356;2020-05-22;661;1.86
Saudi.Arabia;2020-05-22;total_cases;16;2020-05-09;37136;2020-05-22;67719;1.82
Senegal;2020-05-22;total_cases;17;2020-05-08;1551;2020-05-22;2909;1.88
Serbia;2020-05-22;total_cases;37;2020-04-18;5994;2020-05-22;11024;1.84
Seychelles;2020-05-22;total_cases;67;2020-03-19;6;2020-05-22;11;1.83
Sierra.Leone;2020-05-22;total_cases;15;2020-05-10;307;2020-05-22;606;1.97
Singapore;2020-05-22;total_cases;25;2020-04-30;16169;2020-05-22;30426;1.88
Sint.Maarten.(Dutch.part);2020-05-22;total_cases;47;2020-04-08;40;2020-05-22;78;1.95
Slovakia;2020-05-22;total_cases;41;2020-04-14;835;2020-05-22;1503;1.8
Slovenia;2020-05-22;total_cases;55;2020-03-31;814;2020-05-22;1478;1.82
Somalia;2020-05-22;total_cases;19;2020-05-06;873;2020-05-22;1594;1.83
South.Africa;2020-05-22;total_cases;14;2020-05-11;10652;2020-05-22;20125;1.89
South.Korea;2020-05-22;total_cases;82;2020-03-04;5766;2020-05-22;11165;1.94
South.Sudan;2020-05-22;total_cases;13;2020-05-11;156;2020-05-22;339;2.17
Spain;2020-05-22;total_cases;52;2020-04-02;126535;2020-05-21;234824;1.86
Sri.Lanka;2020-05-22;total_cases;28;2020-04-27;588;2020-05-22;1068;1.82
Sudan;2020-05-22;total_cases;12;2020-05-13;1818;2020-05-22;3378;1.86
Suriname;2020-05-22;total_cases;63;2020-03-23;6;2020-05-22;11;1.83
Swaziland;2020-05-22;total_cases;20;2020-05-05;116;2020-05-22;220;1.9
Sweden;2020-05-22;total_cases;30;2020-04-25;18177;2020-05-22;32809;1.8
Switzerland;2020-05-22;total_cases;55;2020-03-31;16108;2020-05-22;30624;1.9
Syria;2020-05-22;total_cases;40;2020-04-14;29;2020-05-22;59;2.03
Taiwan;2020-05-22;total_cases;61;2020-03-25;235;2020-05-22;441;1.88
Tajikistan;2020-05-22;total_cases;9;2020-05-15;1118;2020-05-22;2350;2.1
Tanzania;2020-05-22;total_cases;33;2020-04-21;254;2020-05-22;509;2
Thailand;2020-05-22;total_cases;55;2020-03-31;1651;2020-05-22;3040;1.84
Togo;2020-05-22;total_cases;13;2020-05-12;199;2020-05-22;363;1.82
Trinidad.and.Tobago;2020-05-22;total_cases;61;2020-03-25;60;2020-05-22;116;1.93
Tunisia;2020-05-22;total_cases;49;2020-04-06;574;2020-05-22;1048;1.83
Turkey;2020-05-22;total_cases;37;2020-04-18;82329;2020-05-22;154500;1.88
Uganda;2020-05-22;total_cases;12;2020-05-13;139;2020-05-22;264;1.9
Ukraine;2020-05-22;total_cases;24;2020-05-01;10861;2020-05-22;20148;1.86
United.Arab.Emirates;2020-05-22;total_cases;20;2020-05-05;15192;2020-05-22;27892;1.84
United.Kingdom;2020-05-22;total_cases;32;2020-04-23;138078;2020-05-22;254195;1.84
United.States;2020-05-22;total_cases;32;2020-04-23;869172;2020-05-22;1601434;1.84
United.States.Virgin.Islands;2020-05-22;total_cases;52;2020-04-02;33;2020-05-22;69;2.09
Uruguay;2020-05-22;total_cases;48;2020-04-07;417;2020-05-22;753;1.81
Uzbekistan;2020-05-22;total_cases;34;2020-04-21;1692;2020-05-22;3078;1.82
Vatican;2020-05-22;total_cases;52;2020-04-02;6;2020-05-22;12;2
Venezuela;2020-05-22;total_cases;9;2020-05-16;504;2020-05-22;944;1.87
Vietnam;2020-05-22;total_cases;59;2020-03-27;171;2020-05-22;324;1.89
World;2020-05-22;total_cases;30;2020-04-25;2835026;2020-05-22;5175476;1.83
Yemen;2020-05-22;total_cases;10;2020-05-15;106;2020-05-22;205;1.93
Zambia;2020-05-22;total_cases;11;2020-05-13;446;2020-05-22;920;2.06
Zimbabwe;2020-05-22;total_cases;29;2020-04-26;31;2020-05-22;56;1.81
