"dia_ano","dias","otimista","casos_estimados","pessimista","x"
192,2020-07-10,737,888,1039,931
193,2020-07-11,766,923,1080,954
194,2020-07-12,796,959,1122,984
195,2020-07-13,828,997,1166,1012
196,2020-07-14,861,1037,1213,1033
197,2020-07-15,895,1078,1261,1054
198,2020-07-16,930,1120,1310,1071
199,2020-07-17,967,1165,1363,1088
200,2020-07-18,1006,1211,1416,1111
201,2020-07-19,1045,1258,1471,1125
202,2020-07-20,1086,1308,1530,1156
203,2020-07-21,1129,1360,1591,NA
204,2020-07-22,1174,1414,1654,NA
205,2020-07-23,1221,1470,1719,NA
206,2020-07-24,1269,1528,1787,NA
207,2020-07-25,1319,1588,1857,NA
208,2020-07-26,1371,1651,1931,NA
209,2020-07-27,1426,1717,2008,NA
210,2020-07-28,1481,1784,2087,NA
211,2020-07-29,1540,1855,2170,NA
212,2020-07-30,1601,1928,2255,NA
