"dia_ano","dias","otimista","casos_estimados","pessimista","x"
91,2020-03-31,2,3,4,3
92,2020-04-01,4,5,6,3
93,2020-04-02,5,7,9,7
94,2020-04-03,8,10,12,12
95,2020-04-04,11,14,17,14
96,2020-04-05,15,19,23,19
97,2020-04-06,18,24,30,23
98,2020-04-07,23,30,37,30
99,2020-04-08,27,35,43,NA
100,2020-04-09,30,39,48,NA
101,2020-04-10,33,43,53,NA
102,2020-04-11,35,45,55,NA
103,2020-04-12,36,47,58,NA
104,2020-04-13,38,49,60,NA
105,2020-04-14,38,50,62,NA
