"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-26,26803,28585,27694,29948,25440,28600
2020-05-27,28891,30465,29678,32093,27263,31033
2020-05-28,31141,32367,31754,34338,29170,33699
2020-05-29,33567,34279,33923,36684,31162,36486
2020-05-30,36182,36190,36186,39131,33241,37296
2020-05-31,39000,38087,38544,41681,35407,37961
2020-06-01,42038,39959,40998,44335,37661,38046
2020-06-02,45313,41795,43554,47099,40009,41207
2020-06-03,48843,43584,46214,49975,42453,NA
2020-06-04,52648,45318,48983,52969,44997,NA
2020-06-05,56749,46988,51868,56089,47647,NA
2020-06-06,61169,48588,54878,59344,50412,NA
2020-06-07,65934,50113,58024,62746,53302,NA
2020-06-08,71071,51559,61315,66305,56325,NA
2020-06-09,76607,52924,64766,70037,59495,NA
