"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-27,2842,2896,2869,3032,2706,2682
2020-05-28,2996,3037,3016,3187,2845,2959
2020-05-29,3159,3183,3171,3351,2991,3098
2020-05-30,3331,3332,3332,3521,3143,3299
2020-05-31,3512,3485,3498,3696,3300,3474
2020-06-01,3703,3641,3672,3880,3464,3692
2020-06-02,3905,3801,3853,4072,3634,3850
2020-06-03,4117,3963,4040,4269,3811,4143
2020-06-04,4341,4128,4234,4474,3994,NA
2020-06-05,4577,4295,4436,4688,4184,NA
2020-06-06,4826,4464,4645,4908,4382,NA
2020-06-07,5089,4635,4862,5138,4586,NA
2020-06-08,5366,4806,5086,5375,4797,NA
2020-06-09,5658,4979,5318,5620,5016,NA
2020-06-10,5965,5152,5558,5873,5243,NA
