"dia_ano","dias","otimista","casos_estimados","pessimista","x"
157,2020-06-05,421,447,473,451
158,2020-06-06,440,468,496,467
159,2020-06-07,462,491,520,484
160,2020-06-08,485,515,545,507
161,2020-06-09,507,539,571,534
162,2020-06-10,532,565,598,559
163,2020-06-11,558,593,628,570
164,2020-06-12,584,621,658,610
165,2020-06-13,612,651,690,NA
166,2020-06-14,642,682,722,NA
167,2020-06-15,673,715,757,NA
168,2020-06-16,706,750,794,NA
169,2020-06-17,739,786,833,NA
170,2020-06-18,775,824,873,NA
171,2020-06-19,812,863,914,NA
