"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
175,2020-06-23,57,64,71,65
176,2020-06-24,60,67,74,68
177,2020-06-25,63,70,77,75
178,2020-06-26,66,74,82,76
179,2020-06-27,69,77,85,76
180,2020-06-28,73,81,89,85
181,2020-06-29,76,85,94,86
182,2020-06-30,80,89,98,90
183,2020-07-01,83,93,103,91
184,2020-07-02,87,97,107,93
185,2020-07-03,91,102,113,98
186,2020-07-04,95,106,117,NA
187,2020-07-05,99,111,123,NA
188,2020-07-06,104,116,128,NA
189,2020-07-07,108,121,134,NA
190,2020-07-08,114,127,140,NA
191,2020-07-09,118,132,146,NA
192,2020-07-10,124,138,152,NA
193,2020-07-11,129,144,159,NA
194,2020-07-12,134,150,166,NA
195,2020-07-13,140,156,172,NA
