"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-14,1708,1752,1730,1876,1584,1740
2020-05-15,1852,1895,1874,2032,1716,1785
2020-05-16,2008,2047,2028,2199,1857,1867
2020-05-17,2176,2206,2191,2375,2007,1997
2020-05-18,2359,2373,2366,2565,2167,2234
2020-05-19,2557,2548,2552,2767,2337,2482
2020-05-20,2772,2730,2751,2983,2519,2817
2020-05-21,3005,2919,2962,3211,2713,3103
2020-05-22,3257,3114,3186,3454,2918,NA
2020-05-23,3531,3314,3422,3710,3134,NA
2020-05-24,3828,3519,3674,3983,3365,NA
2020-05-25,4149,3728,3938,4270,3606,NA
2020-05-26,4498,3939,4218,4573,3863,NA
2020-05-27,4876,4153,4514,4894,4134,NA
2020-05-28,5286,4367,4826,5232,4420,NA
