"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
186,2020-07-04,48770,52873,56976,55958
187,2020-07-05,51105,55405,59705,58283
188,2020-07-06,53552,58058,62564,59626
189,2020-07-07,56117,60838,65559,60897
190,2020-07-08,58804,63751,68698,64035
191,2020-07-09,61619,66803,71987,66864
192,2020-07-10,64570,70002,75434,70086
193,2020-07-11,67661,73353,79045,73813
194,2020-07-12,70901,76866,82831,75851
195,2020-07-13,74295,80546,86797,76822
196,2020-07-14,77853,84403,90953,78643
197,2020-07-15,81580,88444,95308,NA
198,2020-07-16,85487,92679,99871,NA
199,2020-07-17,89579,97116,104653,NA
200,2020-07-18,93869,101766,109663,NA
201,2020-07-19,98363,106639,114915,NA
202,2020-07-20,103073,111745,120417,NA
203,2020-07-21,108008,117095,126182,NA
204,2020-07-22,113180,122702,132224,NA
205,2020-07-23,118599,128577,138555,NA
206,2020-07-24,124277,134733,145189,NA
