"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
185,2020-07-03,1,2,3,94
186,2020-07-04,1,2,3,97
187,2020-07-05,1,2,3,101
188,2020-07-06,1,2,3,106
189,2020-07-07,1,2,3,106
190,2020-07-08,1,3,5,108
191,2020-07-09,1,3,5,115
192,2020-07-10,1,3,5,119
193,2020-07-11,1,4,7,121
194,2020-07-12,1,4,7,122
195,2020-07-13,1,4,7,131
196,2020-07-14,1,5,9,NA
197,2020-07-15,1,5,9,NA
198,2020-07-16,2,6,10,NA
199,2020-07-17,2,6,10,NA
200,2020-07-18,2,7,12,NA
201,2020-07-19,2,8,14,NA
202,2020-07-20,2,9,16,NA
203,2020-07-21,2,9,16,NA
204,2020-07-22,3,10,17,NA
205,2020-07-23,3,11,19,NA
