"dia_ano","dias","otimista","casos_estimados","pessimista","x"
171,2020-06-19,1136,1285,1434,1305
172,2020-06-20,1183,1338,1493,1350
173,2020-06-21,1232,1394,1556,1391
174,2020-06-22,1284,1452,1620,1441
175,2020-06-23,1337,1512,1687,1491
176,2020-06-24,1392,1574,1756,1541
177,2020-06-25,1449,1639,1829,1601
178,2020-06-26,1509,1707,1905,1642
179,2020-06-27,1572,1778,1984,1697
180,2020-06-28,1637,1852,2067,1748
181,2020-06-29,1705,1928,2151,1800
182,2020-06-30,1775,2008,2241,NA
183,2020-07-01,1849,2091,2333,NA
184,2020-07-02,1926,2178,2430,NA
185,2020-07-03,2005,2268,2531,NA
186,2020-07-04,2088,2362,2636,NA
187,2020-07-05,2175,2460,2745,NA
188,2020-07-06,2264,2561,2858,NA
189,2020-07-07,2358,2667,2976,NA
190,2020-07-08,2456,2778,3100,NA
191,2020-07-09,2558,2893,3228,NA
