"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-01,330,396,363,444,282,370
2020-04-02,361,420,390,478,302,402
2020-04-03,395,441,418,512,324,454
2020-04-04,433,461,447,547,347,468
2020-04-05,474,477,476,583,369,473
2020-04-06,519,492,506,620,392,492
2020-04-07,568,504,536,656,416,509
2020-04-08,622,514,568,696,440,527
2020-04-09,681,523,602,737,467,NA
2020-04-10,745,530,638,781,495,NA
2020-04-11,816,536,676,828,524,NA
2020-04-12,893,541,717,878,556,NA
2020-04-13,978,545,762,933,591,NA
2020-04-14,1071,548,810,992,628,NA
2020-04-15,1172,551,862,1056,668,NA
