"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Peru",2019-12-30,0,0,0,0,0
"Peru",2019-12-31,0,0,0,0,0
"Peru",2020-01-01,0,0,0,0,0
"Peru",2020-01-02,0,0,0,0,0
"Peru",2020-01-03,0,0,0,0,0
"Peru",2020-01-04,0,0,0,0,0
"Peru",2020-01-05,0,0,0,0,0
"Peru",2020-01-06,0,0,0,0,0
"Peru",2020-01-07,0,0,0,0,0
"Peru",2020-01-08,0,0,0,0,0
"Peru",2020-01-09,0,0,0,0,0
"Peru",2020-01-10,0,0,0,0,0
"Peru",2020-01-11,0,0,0,0,0
"Peru",2020-01-12,0,0,0,0,0
"Peru",2020-01-13,0,0,0,0,0
"Peru",2020-01-14,0,0,0,0,0
"Peru",2020-01-15,0,0,0,0,0
"Peru",2020-01-16,0,0,0,0,0
"Peru",2020-01-17,0,0,0,0,0
"Peru",2020-01-18,0,0,0,0,0
"Peru",2020-01-19,0,0,0,0,0
"Peru",2020-01-20,0,0,0,0,0
"Peru",2020-01-21,0,0,0,0,0
"Peru",2020-01-22,0,0,0,0,0
"Peru",2020-01-23,0,0,0,0,0
"Peru",2020-01-24,0,0,0,0,0
"Peru",2020-01-25,0,0,0,0,0
"Peru",2020-01-26,0,0,0,0,0
"Peru",2020-01-27,0,0,0,0,0
"Peru",2020-01-28,0,0,0,0,0
"Peru",2020-01-29,0,0,0,0,0
"Peru",2020-01-30,0,0,0,0,0
"Peru",2020-01-31,0,0,0,0,0
"Peru",2020-02-01,0,0,0,0,0
"Peru",2020-02-02,0,0,0,0,0
"Peru",2020-02-03,0,0,0,0,0
"Peru",2020-02-04,0,0,0,0,0
"Peru",2020-02-05,0,0,0,0,0
"Peru",2020-02-06,0,0,0,0,0
"Peru",2020-02-07,0,0,0,0,0
"Peru",2020-02-08,0,0,0,0,0
"Peru",2020-02-09,0,0,0,0,0
"Peru",2020-02-10,0,0,0,0,0
"Peru",2020-02-11,0,0,0,0,0
"Peru",2020-02-12,0,0,0,0,0
"Peru",2020-02-13,0,0,0,0,0
"Peru",2020-02-14,0,0,0,0,0
"Peru",2020-02-15,0,0,0,0,0
"Peru",2020-02-16,0,0,0,0,0
"Peru",2020-02-17,0,0,0,0,0
"Peru",2020-02-18,0,0,0,0,0
"Peru",2020-02-19,0,0,0,0,0
"Peru",2020-02-20,0,0,0,0,0
"Peru",2020-02-21,0,0,0,0,0
"Peru",2020-02-22,0,0,0,0,0
"Peru",2020-02-23,0,0,0,0,0
"Peru",2020-02-24,0,0,0,0,0
"Peru",2020-02-25,0,0,0,0,0
"Peru",2020-02-26,0,0,0,0,0
"Peru",2020-02-27,1,1,1,0,0
"Peru",2020-02-28,1,1,1,0,0
"Peru",2020-02-29,1,1,1,0,0
"Peru",2020-03-01,1,1,1,0,0
"Peru",2020-03-02,2,2,2,0,0
"Peru",2020-03-03,2,2,2,0,0
"Peru",2020-03-04,3,3,3,0,0
"Peru",2020-03-05,3,4,5,0,0
"Peru",2020-03-06,5,6,7,0,1
"Peru",2020-03-07,7,8,9,0,0
"Peru",2020-03-08,8,10,12,0,7
"Peru",2020-03-09,12,14,16,0,9
"Peru",2020-03-10,15,18,21,0,11
"Peru",2020-03-11,20,24,28,1,17
"Peru",2020-03-12,27,32,37,1,22
"Peru",2020-03-13,35,42,49,1,38
"Peru",2020-03-14,47,56,65,1,43
"Peru",2020-03-15,61,73,85,2,71
"Peru",2020-03-16,79,95,111,2,86
"Peru",2020-03-17,103,123,143,3,117
"Peru",2020-03-18,131,157,183,4,145
"Peru",2020-03-19,165,198,231,5,234
"Peru",2020-03-20,205,245,285,6,263
"Peru",2020-03-21,249,298,347,7,318
"Peru",2020-03-22,297,355,413,8,363
"Peru",2020-03-23,347,415,483,10,395
"Peru",2020-03-24,396,474,552,11,416
"Peru",2020-03-25,443,530,617,13,558
"Peru",2020-03-26,486,582,678,14,580
"Peru",2020-03-27,525,628,731,15,635
"Peru",2020-03-28,557,667,777,16,671
"Peru",2020-03-29,584,699,814,17,NA
"Peru",2020-03-30,606,725,844,17,NA
"Peru",2020-03-31,623,746,869,18,NA
"Peru",2020-04-01,638,763,888,18,NA
"Peru",2020-04-02,648,775,902,18,NA
"Peru",2020-04-03,656,785,914,19,NA
"Peru",2020-04-04,662,792,922,19,NA
