"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
168,2020-06-16,47,63,79,43
169,2020-06-17,51,69,87,50
170,2020-06-18,55,75,95,62
171,2020-06-19,61,83,105,87
172,2020-06-20,67,91,115,115
173,2020-06-21,74,100,126,115
174,2020-06-22,81,109,137,115
175,2020-06-23,89,120,151,125
176,2020-06-24,97,131,165,141
177,2020-06-25,106,144,182,145
178,2020-06-26,117,158,199,147
179,2020-06-27,128,173,218,NA
180,2020-06-28,140,190,240,NA
181,2020-06-29,154,208,262,NA
182,2020-06-30,169,228,287,NA
183,2020-07-01,185,250,315,NA
184,2020-07-02,203,274,345,NA
185,2020-07-03,223,301,379,NA
186,2020-07-04,244,330,416,NA
187,2020-07-05,267,361,455,NA
188,2020-07-06,293,396,499,NA
