"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-03,12043,12043,12043,12597,11489,12010
2020-06-04,12733,12732,12732,13317,12147,13034
2020-06-05,13461,13460,13460,14079,12841,13995
2020-06-06,14231,14229,14230,14884,13576,14939
2020-06-07,15045,15042,15044,15736,14352,15703
2020-06-08,15906,15901,15904,16635,15173,15883
2020-06-09,16816,16810,16813,17586,16040,16102
2020-06-10,17779,17770,17774,18591,16957,17501
2020-06-11,18796,18785,18790,19654,17926,NA
2020-06-12,19871,19857,19864,20777,18951,NA
2020-06-13,21008,20991,21000,21966,20034,NA
2020-06-14,22210,22188,22199,23220,21178,NA
2020-06-15,23481,23454,23468,24547,22389,NA
2020-06-16,24824,24792,24808,25949,23667,NA
2020-06-17,26245,26206,26226,27432,25020,NA
