"dia_ano","dias","otimista","casos_estimados","pessimista","x"
156,2020-06-04,171,191,211,196
157,2020-06-05,180,201,222,202
158,2020-06-06,189,211,233,208
159,2020-06-07,199,222,245,214
160,2020-06-08,209,233,257,214
161,2020-06-09,219,244,269,236
162,2020-06-10,230,256,282,256
163,2020-06-11,240,268,296,274
164,2020-06-12,252,281,310,NA
165,2020-06-13,264,294,324,NA
166,2020-06-14,276,308,340,NA
167,2020-06-15,289,322,355,NA
168,2020-06-16,301,336,371,NA
169,2020-06-17,315,351,387,NA
170,2020-06-18,328,366,404,NA
