"dia_ano","dias","otimista","casos_estimados","pessimista","x"
156,2020-06-04,354,368,382,378
157,2020-06-05,372,386,400,387
158,2020-06-06,390,405,420,410
159,2020-06-07,408,424,440,424
160,2020-06-08,427,443,459,431
161,2020-06-09,446,463,480,459
162,2020-06-10,465,483,501,487
163,2020-06-11,485,504,523,496
164,2020-06-12,506,525,544,NA
165,2020-06-13,526,546,566,NA
166,2020-06-14,547,568,589,NA
167,2020-06-15,568,590,612,NA
168,2020-06-16,590,612,634,NA
169,2020-06-17,611,634,657,NA
170,2020-06-18,633,657,681,NA
