"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
162,2020-06-10,64,80,96,70
163,2020-06-11,67,84,101,75
164,2020-06-12,71,89,107,77
165,2020-06-13,75,93,111,78
166,2020-06-14,79,98,117,78
167,2020-06-15,83,103,123,92
168,2020-06-16,87,108,129,113
169,2020-06-17,91,114,137,126
170,2020-06-18,96,120,144,135
171,2020-06-19,101,126,151,144
172,2020-06-20,106,132,158,154
173,2020-06-21,111,139,167,NA
174,2020-06-22,117,146,175,NA
175,2020-06-23,123,154,185,NA
176,2020-06-24,129,161,193,NA
177,2020-06-25,136,170,204,NA
178,2020-06-26,143,178,213,NA
179,2020-06-27,151,188,225,NA
180,2020-06-28,158,197,236,NA
181,2020-06-29,166,207,248,NA
182,2020-06-30,175,218,261,NA
