"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
169,2020-06-17,23,27,31,29
170,2020-06-18,25,30,35,30
171,2020-06-19,27,32,37,37
172,2020-06-20,29,35,41,39
173,2020-06-21,33,39,45,43
174,2020-06-22,35,42,49,45
175,2020-06-23,39,46,53,49
176,2020-06-24,42,50,58,52
177,2020-06-25,46,55,64,55
178,2020-06-26,51,60,69,57
179,2020-06-27,55,65,75,57
180,2020-06-28,61,72,83,NA
181,2020-06-29,66,78,90,NA
182,2020-06-30,72,85,98,NA
183,2020-07-01,78,93,108,NA
184,2020-07-02,86,102,118,NA
185,2020-07-03,93,111,129,NA
186,2020-07-04,102,121,140,NA
187,2020-07-05,112,133,154,NA
188,2020-07-06,122,145,168,NA
189,2020-07-07,133,158,183,NA
