"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
167,2020-06-15,47,55,63,50
168,2020-06-16,51,60,69,66
169,2020-06-17,57,67,77,75
170,2020-06-18,63,74,85,80
171,2020-06-19,69,82,95,91
172,2020-06-20,76,90,104,93
173,2020-06-21,85,100,115,100
174,2020-06-22,93,110,127,109
175,2020-06-23,103,122,141,109
176,2020-06-24,114,135,156,132
177,2020-06-25,126,149,172,155
178,2020-06-26,139,164,189,NA
179,2020-06-27,153,181,209,NA
180,2020-06-28,169,200,231,NA
181,2020-06-29,187,221,255,NA
182,2020-06-30,205,243,281,NA
183,2020-07-01,227,268,309,NA
184,2020-07-02,249,295,341,NA
185,2020-07-03,274,324,374,NA
186,2020-07-04,301,356,411,NA
187,2020-07-05,331,391,451,NA
