"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Liechtenstein",2019-12-30,0,0,0,NA,0
"Liechtenstein",2019-12-31,0,0,0,NA,0
"Liechtenstein",2020-01-01,0,0,0,NA,0
"Liechtenstein",2020-01-02,0,0,0,NA,0
"Liechtenstein",2020-01-03,0,0,0,NA,0
"Liechtenstein",2020-01-04,0,0,0,NA,0
"Liechtenstein",2020-01-05,0,0,0,NA,0
"Liechtenstein",2020-01-06,0,0,0,NA,0
"Liechtenstein",2020-01-07,0,0,0,NA,0
"Liechtenstein",2020-01-08,0,0,0,NA,0
"Liechtenstein",2020-01-09,0,0,0,NA,0
"Liechtenstein",2020-01-10,0,0,0,NA,0
"Liechtenstein",2020-01-11,0,0,0,NA,0
"Liechtenstein",2020-01-12,0,0,0,NA,0
"Liechtenstein",2020-01-13,0,0,0,NA,0
"Liechtenstein",2020-01-14,0,0,0,NA,0
"Liechtenstein",2020-01-15,0,0,0,NA,0
"Liechtenstein",2020-01-16,0,0,0,NA,0
"Liechtenstein",2020-01-17,0,0,0,NA,0
"Liechtenstein",2020-01-18,0,0,0,NA,0
"Liechtenstein",2020-01-19,0,0,0,NA,0
"Liechtenstein",2020-01-20,0,0,0,NA,0
"Liechtenstein",2020-01-21,0,0,0,NA,0
"Liechtenstein",2020-01-22,0,0,0,NA,0
"Liechtenstein",2020-01-23,0,0,0,NA,0
"Liechtenstein",2020-01-24,0,0,0,NA,0
"Liechtenstein",2020-01-25,0,0,0,NA,0
"Liechtenstein",2020-01-26,0,0,0,NA,0
"Liechtenstein",2020-01-27,0,0,0,NA,0
"Liechtenstein",2020-01-28,0,0,0,NA,0
"Liechtenstein",2020-01-29,0,0,0,NA,0
"Liechtenstein",2020-01-30,0,0,0,NA,0
"Liechtenstein",2020-01-31,0,0,0,NA,0
"Liechtenstein",2020-02-01,0,0,0,NA,0
"Liechtenstein",2020-02-02,0,0,0,NA,0
"Liechtenstein",2020-02-03,0,0,0,NA,0
"Liechtenstein",2020-02-04,0,0,0,NA,0
"Liechtenstein",2020-02-05,0,0,0,NA,0
"Liechtenstein",2020-02-06,0,0,0,NA,0
"Liechtenstein",2020-02-07,0,0,0,NA,0
"Liechtenstein",2020-02-08,0,0,0,NA,0
"Liechtenstein",2020-02-09,0,0,0,NA,0
"Liechtenstein",2020-02-10,0,0,0,NA,0
"Liechtenstein",2020-02-11,0,0,0,NA,0
"Liechtenstein",2020-02-12,0,0,0,NA,0
"Liechtenstein",2020-02-13,0,0,0,NA,0
"Liechtenstein",2020-02-14,0,0,0,NA,0
"Liechtenstein",2020-02-15,0,0,0,NA,0
"Liechtenstein",2020-02-16,0,0,0,NA,0
"Liechtenstein",2020-02-17,0,0,0,NA,0
"Liechtenstein",2020-02-18,0,0,0,NA,0
"Liechtenstein",2020-02-19,0,0,0,NA,0
"Liechtenstein",2020-02-20,0,0,0,NA,0
"Liechtenstein",2020-02-21,0,0,0,NA,0
"Liechtenstein",2020-02-22,0,0,0,NA,0
"Liechtenstein",2020-02-23,0,0,0,NA,0
"Liechtenstein",2020-02-24,0,0,0,NA,0
"Liechtenstein",2020-02-25,0,0,0,NA,0
"Liechtenstein",2020-02-26,0,0,0,NA,0
"Liechtenstein",2020-02-27,0,0,0,NA,0
"Liechtenstein",2020-02-28,0,0,0,NA,0
"Liechtenstein",2020-02-29,0,0,0,NA,0
"Liechtenstein",2020-03-01,0,0,0,NA,0
"Liechtenstein",2020-03-02,0,0,0,NA,0
"Liechtenstein",2020-03-03,0,0,0,NA,0
"Liechtenstein",2020-03-04,0,0,0,NA,1
"Liechtenstein",2020-03-05,0,0,0,NA,0
"Liechtenstein",2020-03-06,0,0,0,NA,0
"Liechtenstein",2020-03-07,0,0,0,NA,0
"Liechtenstein",2020-03-08,0,0,0,NA,0
"Liechtenstein",2020-03-09,0,0,0,NA,0
"Liechtenstein",2020-03-10,1,1,1,NA,0
"Liechtenstein",2020-03-11,1,1,1,NA,3
"Liechtenstein",2020-03-12,2,2,2,NA,4
"Liechtenstein",2020-03-13,2,3,4,NA,4
"Liechtenstein",2020-03-14,3,4,5,NA,4
"Liechtenstein",2020-03-15,5,7,9,NA,7
"Liechtenstein",2020-03-16,8,10,12,NA,7
"Liechtenstein",2020-03-17,11,14,17,NA,7
"Liechtenstein",2020-03-18,15,19,23,NA,25
"Liechtenstein",2020-03-19,19,25,31,NA,25
"Liechtenstein",2020-03-20,25,32,39,NA,34
"Liechtenstein",2020-03-21,29,38,47,NA,36
"Liechtenstein",2020-03-22,33,43,53,NA,46
"Liechtenstein",2020-03-23,37,48,59,NA,46
"Liechtenstein",2020-03-24,39,51,63,NA,47
"Liechtenstein",2020-03-25,41,53,65,NA,51
"Liechtenstein",2020-03-26,42,55,68,NA,56
"Liechtenstein",2020-03-27,43,56,69,NA,60
"Liechtenstein",2020-03-28,44,57,70,NA,56
"Liechtenstein",2020-03-29,44,57,70,NA,NA
"Liechtenstein",2020-03-30,44,57,70,NA,NA
"Liechtenstein",2020-03-31,44,58,72,NA,NA
"Liechtenstein",2020-04-01,44,58,72,NA,NA
"Liechtenstein",2020-04-02,44,58,72,NA,NA
"Liechtenstein",2020-04-03,44,58,72,NA,NA
"Liechtenstein",2020-04-04,44,58,72,NA,NA
