"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-03,9704,9823,9764,10859,8669,8370
2020-05-04,10528,10638,10583,11769,9397,11040
2020-05-05,11422,11514,11468,12754,10182,11470
2020-05-06,12393,12454,12424,13817,11031,12304
2020-05-07,13445,13460,13452,14960,11944,13888
2020-05-08,14587,14536,14562,16194,12930,14956
2020-05-09,15827,15685,15756,17522,13990,15879
2020-05-10,17171,16910,17040,18950,15130,16692
2020-05-11,18630,18214,18422,20487,16357,NA
2020-05-12,20212,19598,19905,22136,17674,NA
2020-05-13,21929,21066,21498,23908,19088,NA
2020-05-14,23792,22617,23204,25805,20603,NA
2020-05-15,25813,24254,25034,27840,22228,NA
2020-05-16,28006,25976,26991,30017,23965,NA
2020-05-17,30385,27785,29085,32346,25824,NA
