"dia_ano","dias","otimista","casos_estimados","pessimista","x"
168,2020-06-16,329,353,377,364
169,2020-06-17,347,373,399,383
170,2020-06-18,366,393,420,400
171,2020-06-19,387,415,443,426
172,2020-06-20,408,438,468,448
173,2020-06-21,431,463,495,462
174,2020-06-22,455,489,523,491
175,2020-06-23,481,516,551,511
176,2020-06-24,508,545,582,524
177,2020-06-25,536,575,614,554
178,2020-06-26,565,607,649,579
179,2020-06-27,597,641,685,NA
180,2020-06-28,631,677,723,NA
181,2020-06-29,665,714,763,NA
182,2020-06-30,702,754,806,NA
183,2020-07-01,741,796,851,NA
184,2020-07-02,782,840,898,NA
185,2020-07-03,826,887,948,NA
186,2020-07-04,873,937,1001,NA
187,2020-07-05,921,989,1057,NA
188,2020-07-06,972,1044,1116,NA
